snt_id,sdr,sdr_i,si-snr,si-snr_i 
item2324,16.813242,16.99913,14.167509078979492,14.402165412902832
item2325,20.571312,22.346449,15.165454864501953,17.209489822387695
item2326,21.19648,20.660326,14.055124282836914,14.067583084106445
item2327,18.809519,21.783646,14.616040229797363,18.1016845703125
item2328,28.210777,29.586653,19.991817474365234,21.73837661743164
item2329,20.575962,22.24182,15.230225563049316,17.341567993164062
item232,14.251382,16.225168,11.431991577148438,13.73410415649414
item2330,28.152752,28.150587,19.127586364746094,19.38368034362793
item2331,15.994767,15.5581455,13.206403732299805,12.971831321716309
item2332,15.396791,16.72765,12.016145706176758,13.60780143737793
item2333,17.02264,16.553875,12.74193000793457,12.772032737731934
item2334,27.861227,28.057352,20.157379150390625,20.498153686523438
item2335,22.988636,22.823158,18.409610748291016,18.4527530670166
item2336,23.62659,23.673918,18.733322143554688,19.37116813659668
item2337,22.85006,22.805222,17.977678298950195,18.260272979736328
item2338,22.380198,23.388733,17.082494735717773,18.37610626220703
item2339,17.79705,18.987143,13.945111274719238,15.489837646484375
item233,24.378553,24.65937,17.463037490844727,18.030902862548828
item2340,22.581295,23.886354,18.079723358154297,19.555404663085938
item2341,23.468174,23.938128,19.514728546142578,20.327043533325195
item2342,26.838638,26.689121,21.035329818725586,21.613208770751953
item2343,29.572758,29.820908,21.95690155029297,22.544105529785156
item2344,22.218807,22.437075,17.76307487487793,19.67434310913086
item2345,23.208565,24.46021,17.51287078857422,18.943042755126953
item2346,19.56341,21.533741,14.786321640014648,17.63136863708496
item2347,24.186241,25.317451,19.422428131103516,21.014972686767578
item2348,24.302662,24.63685,19.990951538085938,20.506303787231445
item2349,19.822968,21.202589,16.524681091308594,18.415678024291992
item234,21.275898,22.71104,14.332833290100098,16.087799072265625
item2350,14.693131,14.315503,12.281095504760742,12.763737678527832
item2351,19.567186,20.790518,15.625381469726562,17.141061782836914
item2352,26.397408,27.015795,21.021926879882812,21.90072250366211
item2353,23.75864,23.891024,19.142133712768555,19.50737953186035
item2354,22.421406,23.184893,17.678691864013672,18.730731964111328
item2355,23.161201,23.610703,19.820545196533203,20.570959091186523
item2356,15.683753,17.47468,12.65027141571045,14.669740676879883
item2357,25.95391,27.497368,18.274078369140625,20.283594131469727
item2358,23.78769,24.079414,20.179401397705078,20.74471092224121
item2359,26.163492,26.15601,19.471954345703125,19.628620147705078
item235,17.520054,19.831377,13.929004669189453,16.63501739501953
item2360,24.065819,23.35596,19.461345672607422,19.13384246826172
item2361,23.497585,24.002226,17.20738983154297,18.218324661254883
item2362,27.189138,28.603544,19.237518310546875,20.94771957397461
item2363,16.312819,16.586475,12.957635879516602,14.206188201904297
item2364,33.69549,34.422256,24.008865356445312,25.045547485351562
item2365,23.042942,22.127926,18.21811866760254,17.616323471069336
item2366,22.242283,24.722,18.012889862060547,20.768367767333984
item2367,23.081287,22.039831,17.016359329223633,16.40404510498047
item2368,26.419697,26.769716,18.049442291259766,18.836734771728516
item2369,24.937698,25.318468,18.235984802246094,18.695541381835938
item236,23.596182,23.296959,19.9840087890625,19.87775230407715
item2370,19.803934,19.827692,16.272029876708984,16.668642044067383
item2371,29.117773,28.922533,22.816375732421875,22.776397705078125
item2372,28.168215,28.002348,20.405128479003906,20.514572143554688
item2373,22.759338,23.498917,15.635493278503418,16.65957260131836
item2374,22.960827,23.413399,16.784177780151367,17.679685592651367
item2375,27.48379,28.219717,20.13355827331543,21.051668167114258
item2376,22.71178,23.681787,18.243267059326172,19.512615203857422
item2377,20.52747,20.921556,15.770456314086914,16.49077606201172
item2378,26.765776,27.189999,20.355594635009766,21.089263916015625
item2379,22.714222,24.17315,18.758302688598633,20.54742431640625
item237,31.608772,31.958399,23.83356475830078,24.3792781829834
item2380,29.270575,29.868757,21.66655731201172,22.76988410949707
item2381,27.570082,29.368483,22.572059631347656,24.728797912597656
item2382,26.761263,26.578854,18.389680862426758,18.36421012878418
item2383,22.279408,22.349379,18.90277099609375,19.13458824157715
item2384,23.51558,23.258007,18.27121353149414,18.148609161376953
item2385,26.35495,26.951794,19.977991104125977,20.834348678588867
item2386,23.73206,25.28708,17.9791316986084,19.98249053955078
item2387,22.010626,24.508156,16.302600860595703,19.12315559387207
item2388,31.460018,32.27511,22.84982681274414,23.883895874023438
item2389,18.088099,18.067286,14.417205810546875,14.649300575256348
item238,24.974892,26.134502,20.483325958251953,21.85232925415039
item2390,28.671387,29.071001,21.037059783935547,21.611988067626953
item2391,23.604126,23.079838,18.09204864501953,17.71727752685547
item2392,27.366688,26.142427,19.23782730102539,18.36623764038086
item2393,25.783476,25.80182,18.85470199584961,19.409875869750977
item2394,27.18663,27.175606,20.782394409179688,21.044973373413086
item2395,13.976857,15.962744,10.127069473266602,13.237442016601562
item2396,18.971912,19.214561,16.20244026184082,16.8351993560791
item2397,26.55986,29.542496,20.81403350830078,24.239742279052734
item2398,27.371922,27.57539,20.02617835998535,20.39789581298828
item2399,19.010036,20.42604,15.113910675048828,16.721023559570312
item239,20.584122,24.102333,17.705583572387695,22.85633087158203
item23,24.344372,24.263924,19.108821868896484,19.1815185546875
item2400,25.429634,25.581549,17.65886878967285,18.23927116394043
item2401,26.076262,26.646507,18.856552124023438,19.623991012573242
item2402,27.032108,27.124128,18.733154296875,19.251941680908203
item2403,23.721725,24.809765,18.972793579101562,20.405181884765625
item2404,24.533506,24.334103,17.326732635498047,17.303558349609375
item2405,24.146095,25.688383,18.12668228149414,19.805273056030273
item2406,23.601418,23.097044,16.54782485961914,16.325002670288086
item2407,22.54762,23.489243,17.87398910522461,19.069664001464844
item2408,22.011976,25.147354,17.565126419067383,21.123458862304688
item2409,27.037945,25.544353,20.512065887451172,19.264888763427734
item240,24.504524,24.94032,19.288471221923828,20.025442123413086
item2410,27.55405,28.565144,20.95245933532715,22.33810043334961
item2411,25.020424,25.98343,20.127609252929688,22.085153579711914
item2412,21.266127,22.392673,15.593879699707031,17.39152717590332
item2413,28.794632,28.506056,20.528690338134766,20.63667106628418
item2414,30.599447,30.607927,22.437137603759766,22.665328979492188
item2415,28.259369,28.181473,22.092334747314453,22.60236167907715
item2416,25.446548,25.35306,17.782546997070312,18.142053604125977
item2417,19.540419,20.622932,15.488649368286133,16.83587074279785
item2418,20.695858,22.210627,15.67016887664795,17.71207618713379
item2419,26.018589,27.376888,19.406957626342773,21.02493667602539
item241,28.007206,29.161156,21.224445343017578,22.82154083251953
item2420,25.777367,27.163921,22.381942749023438,24.044952392578125
item2421,27.134418,27.719973,19.168052673339844,19.999950408935547
item2422,18.94484,19.346128,14.15492057800293,15.010171890258789
item2423,23.095734,23.004246,18.698299407958984,18.768882751464844
item2424,19.466137,19.70098,15.999673843383789,16.666751861572266
item2425,23.15812,22.672995,18.098094940185547,18.150802612304688
item2426,26.670956,25.84893,21.198930740356445,20.5401554107666
item2427,20.153793,20.287674,16.359405517578125,16.695714950561523
item2428,19.767277,19.755882,15.698284149169922,16.00240135192871
item2429,23.415516,23.201523,17.20901870727539,17.182340621948242
item242,24.074253,22.623497,19.580772399902344,18.260780334472656
item2430,26.379543,25.856773,21.196632385253906,20.910585403442383
item2431,21.861061,22.061886,17.827651977539062,18.381195068359375
item2432,24.988312,26.947226,17.77353286743164,20.457111358642578
item2433,14.5707,13.975006,12.181148529052734,11.859428405761719
item2434,19.481392,20.31777,14.688762664794922,15.967716217041016
item2435,24.232964,25.27162,18.599365234375,19.95442008972168
item2436,12.333929,13.636632,9.209667205810547,11.57827377319336
item2437,27.388271,24.509628,21.99795150756836,19.731582641601562
item2438,26.863197,27.09537,22.045379638671875,22.49765396118164
item2439,22.83033,25.360516,18.143795013427734,21.01552391052246
item243,24.279842,24.095577,18.41942596435547,18.49550437927246
item2440,25.342556,28.10788,18.102157592773438,21.374969482421875
item2441,23.252562,23.682873,18.305086135864258,18.865989685058594
item2442,29.348671,29.126486,21.533267974853516,21.678363800048828
item2443,24.751907,26.588638,18.89906120300293,21.10917854309082
item2444,16.760466,18.630861,13.678266525268555,15.86538314819336
item2445,22.1889,21.637318,18.661487579345703,18.396602630615234
item2446,19.32926,19.076302,16.599163055419922,16.586715698242188
item2447,21.379082,21.973074,16.594663619995117,17.358861923217773
item2448,21.218887,21.757854,15.539850234985352,16.263978958129883
item2449,21.63805,22.154612,16.822450637817383,17.88348388671875
item244,22.554857,22.933783,16.95325469970703,17.600025177001953
item2450,27.340904,27.693708,19.813430786132812,20.665674209594727
item2451,22.593542,22.385706,17.298776626586914,17.61542510986328
item2452,21.018036,21.851482,15.26424789428711,16.351444244384766
item2453,28.928242,29.027496,21.067142486572266,21.435575485229492
item2454,24.922855,24.533817,17.583049774169922,17.489700317382812
item2455,24.728039,25.906933,18.414453506469727,20.35157012939453
item2456,27.299288,26.686945,21.746490478515625,21.449630737304688
item2457,27.47073,28.187494,21.507061004638672,22.585298538208008
item2458,25.07468,25.597628,17.75131607055664,18.56680679321289
item2459,23.807377,25.28247,17.37818145751953,19.26983642578125
item245,27.02412,26.820982,21.515029907226562,21.753185272216797
item2460,25.076227,28.602262,17.975255966186523,21.788902282714844
item2461,26.461693,26.33086,19.989988327026367,19.98164939880371
item2462,27.599255,28.931309,22.140953063964844,23.72003173828125
item2463,25.398045,24.892715,19.575489044189453,19.237041473388672
item2464,25.724234,25.877071,21.61967658996582,21.952913284301758
item2465,26.975819,25.816347,19.19723892211914,18.55322265625
item2466,21.541464,21.704401,17.865888595581055,18.30613899230957
item2467,26.80442,26.555195,20.881458282470703,20.98158836364746
item2468,22.926546,23.510706,18.27276611328125,19.50523567199707
item2469,24.791206,24.772243,17.69268226623535,17.970197677612305
item246,28.388191,28.210022,19.951038360595703,19.974761962890625
item2470,23.708431,23.846127,19.600807189941406,19.923118591308594
item2471,27.819916,29.976114,21.270835876464844,23.650436401367188
item2472,23.859684,24.610989,18.671077728271484,19.613964080810547
item2473,19.299728,20.796772,15.595500946044922,17.42770767211914
item2474,17.206373,18.713392,13.06226634979248,15.244013786315918
item2475,23.427963,23.393997,17.754566192626953,18.027448654174805
item2476,29.058815,28.859142,20.939546585083008,20.945938110351562
item2477,20.696428,22.144156,15.264860153198242,16.89154052734375
item2478,21.517935,22.117254,17.23731803894043,18.300464630126953
item2479,19.80187,19.698683,14.800233840942383,15.173842430114746
item247,25.965225,25.732176,18.296506881713867,18.316932678222656
item2480,25.69359,26.060846,18.795854568481445,19.293123245239258
item2481,23.351345,23.55629,18.40614128112793,18.869464874267578
item2482,27.965141,29.30061,21.607601165771484,23.418289184570312
item2483,28.71089,30.002611,22.037593841552734,23.512439727783203
item2484,24.71608,23.912163,20.908477783203125,20.258012771606445
item2485,16.97339,20.227247,13.562742233276367,18.61377716064453
item2486,19.438643,20.866867,16.54615592956543,18.34593391418457
item2487,29.077106,28.403028,22.2401180267334,21.796611785888672
item2488,24.079033,24.391003,16.238122940063477,16.789325714111328
item2489,24.889488,26.375427,17.14110565185547,18.825029373168945
item248,16.442509,16.330112,11.470215797424316,11.660735130310059
item2490,21.888294,21.597662,19.24075698852539,19.206140518188477
item2491,17.036942,19.007915,14.121455192565918,16.568565368652344
item2492,29.594181,28.974096,19.527111053466797,19.12040901184082
item2493,18.984398,19.121119,15.530987739562988,15.948545455932617
item2494,20.968761,21.699549,16.185365676879883,17.058944702148438
item2495,18.819939,20.732262,12.768499374389648,15.074243545532227
item2496,22.595554,23.121187,18.60387420654297,19.64535140991211
item2497,21.96741,23.987663,16.59825897216797,19.2580509185791
item2498,28.136618,27.79337,21.86077880859375,21.751455307006836
item2499,27.426651,28.5004,20.267181396484375,21.921525955200195
item249,26.44072,26.222015,19.829092025756836,20.04610824584961
item24,21.602928,22.53782,16.01877784729004,17.463022232055664
item2500,22.524258,23.1728,16.58485984802246,17.699981689453125
item2501,26.375452,27.232033,17.817028045654297,19.054988861083984
item2502,19.938648,21.481804,15.633816719055176,17.47927474975586
item2503,22.004242,22.695663,17.126495361328125,17.998727798461914
item2504,28.03995,28.095062,19.956531524658203,20.090740203857422
item2505,20.955214,21.562586,16.184085845947266,17.132898330688477
item2506,15.789612,16.111107,12.691649436950684,13.324129104614258
item2507,29.63646,30.969496,20.192903518676758,21.92379379272461
item2508,25.64388,27.132248,19.298419952392578,20.911428451538086
item2509,28.94888,29.041187,19.932239532470703,20.5665283203125
item250,20.809235,21.516968,17.47635269165039,18.59698486328125
item2510,32.477795,32.033985,22.558246612548828,22.44781494140625
item2511,26.625702,26.67895,20.26563262939453,20.50507164001465
item2512,27.495903,29.271461,19.130584716796875,21.62189483642578
item2513,21.608917,21.652187,16.443979263305664,16.818788528442383
item2514,21.899693,22.525753,17.384525299072266,18.30024528503418
item2515,30.754557,30.202097,22.923681259155273,22.653398513793945
item2516,16.292366,16.742529,13.836193084716797,14.816793441772461
item2517,24.11161,24.967218,18.324094772338867,19.471391677856445
item2518,24.361143,24.85263,17.808631896972656,18.600496292114258
item2519,23.837212,24.276701,17.944477081298828,18.551273345947266
item251,24.369143,25.404947,18.501794815063477,19.988922119140625
item2520,31.276922,31.186186,23.004669189453125,23.139448165893555
item2521,25.037893,27.807878,18.2652645111084,21.511014938354492
item2522,29.62366,29.61321,22.691818237304688,22.87055206298828
item2523,22.367699,22.597595,17.198902130126953,17.696062088012695
item2524,27.911201,28.612225,17.70832061767578,18.633623123168945
item2525,22.098919,21.827204,17.004899978637695,17.625408172607422
item2526,25.265226,24.899782,21.889310836791992,21.692806243896484
item2527,14.944356,16.315966,10.860310554504395,12.843116760253906
item2528,28.753994,30.64218,17.957984924316406,20.404205322265625
item2529,28.737831,29.349566,21.13920021057129,21.850296020507812
item252,22.890854,22.074505,19.369949340820312,18.851238250732422
item2530,18.704243,18.688026,14.663776397705078,14.737646102905273
item2531,20.022976,19.940605,16.20480728149414,16.266990661621094
item2532,25.112448,26.406782,18.5577335357666,20.222240447998047
item2533,29.15648,29.79651,22.186925888061523,23.059070587158203
item2534,22.387558,22.371159,17.01487922668457,17.16645050048828
item2535,19.819565,21.276169,14.961458206176758,16.884532928466797
item2536,20.258856,19.754606,16.308040618896484,16.141189575195312
item2537,22.567719,23.16387,17.210594177246094,18.148365020751953
item2538,29.797895,29.363054,22.97339630126953,22.65079689025879
item2539,20.67291,21.217518,16.820985794067383,17.525299072265625
item253,24.126467,24.733236,17.482051849365234,18.442455291748047
item2540,24.048767,25.245165,17.491031646728516,18.993547439575195
item2541,23.203182,24.072796,17.988567352294922,19.174394607543945
item2542,21.787247,23.122854,16.26053237915039,18.565134048461914
item2543,20.274956,22.637747,15.954216003417969,18.807634353637695
item2544,27.833431,28.851475,21.934144973754883,23.38957977294922
item2545,21.57463,20.187824,17.30377960205078,16.407323837280273
item2546,15.6443615,15.10099,11.356379508972168,10.94446086883545
item2547,20.74229,22.653696,16.508359909057617,18.968555450439453
item2548,20.664108,20.861797,16.31976890563965,16.71218490600586
item2549,13.363562,15.268635,11.381952285766602,14.522268295288086
item254,21.450382,22.743896,17.962421417236328,19.70969581604004
item2550,22.458921,23.051136,15.712711334228516,16.407957077026367
item2551,25.458214,25.589945,18.461894989013672,18.81014633178711
item2552,25.116714,25.199457,18.6942195892334,19.177417755126953
item2553,16.956882,17.610113,13.498571395874023,14.909003257751465
item2554,29.621254,28.75449,21.695995330810547,20.9978084564209
item2555,31.39289,32.354557,24.50998306274414,26.174205780029297
item2556,30.760708,32.362545,19.83257484436035,21.856813430786133
item2557,27.295506,27.087198,21.30263900756836,21.25766372680664
item2558,13.094055,13.344287,10.64373779296875,11.229228019714355
item2559,25.452091,26.076492,18.572755813598633,19.514745712280273
item255,20.455946,20.818892,16.636192321777344,17.10663604736328
item2560,24.077013,26.156746,20.25069236755371,22.689428329467773
item2561,17.3376,18.18274,15.124818801879883,16.30410385131836
item2562,23.45182,25.089897,17.14661407470703,19.232446670532227
item2563,24.370308,24.453575,18.017892837524414,18.456268310546875
item2564,24.843124,25.05409,19.18189239501953,19.581844329833984
item2565,23.700752,24.019949,20.04165267944336,20.60071563720703
item2566,18.965008,19.110363,13.63560676574707,14.194879531860352
item2567,28.555473,28.89378,21.605728149414062,22.072782516479492
item2568,23.547024,24.127394,18.971607208251953,19.639015197753906
item2569,21.533894,23.69447,17.235183715820312,20.166772842407227
item256,19.733887,20.86037,15.493156433105469,16.885393142700195
item2570,24.545979,23.941652,20.738666534423828,20.306730270385742
item2571,12.181467,11.086366,10.904043197631836,10.215239524841309
item2572,24.099762,23.463764,18.860694885253906,18.539913177490234
item2573,25.86467,23.747868,20.627099990844727,18.958078384399414
item2574,19.29479,20.438473,15.924378395080566,17.322242736816406
item2575,26.271824,26.470863,21.737876892089844,22.1772403717041
item2576,23.13118,23.880543,19.64464569091797,20.680112838745117
item2577,21.06388,20.003263,16.96101951599121,16.31639289855957
item2578,26.497116,26.941065,19.258615493774414,20.0614013671875
item2579,25.415644,27.431145,18.494754791259766,21.072246551513672
item257,23.316757,24.098013,18.308015823364258,19.225868225097656
item2580,20.845028,21.721533,15.801669120788574,16.850263595581055
item2581,29.748959,29.317278,18.73493194580078,18.481245040893555
item2582,28.916363,29.300306,20.789527893066406,21.33864402770996
item2583,28.861515,28.19133,22.705829620361328,22.276018142700195
item2584,19.778965,22.705322,16.806474685668945,20.200477600097656
item2585,24.490467,25.75024,19.838645935058594,21.476430892944336
item2586,23.495827,23.404081,20.47607421875,20.55060577392578
item2587,23.873299,23.846275,19.619091033935547,19.787485122680664
item2588,15.079826,13.025936,13.333196640014648,11.758087158203125
item2589,20.628391,21.654846,16.6651668548584,17.89924430847168
item258,27.62513,27.432415,22.01300811767578,21.955554962158203
item2590,32.59949,33.97928,22.152484893798828,23.73385238647461
item2591,20.57205,20.1581,17.77099609375,17.579360961914062
item2592,19.278473,19.296104,14.562663078308105,14.988260269165039
item2593,17.445288,20.346264,12.04709529876709,15.879578590393066
item2594,24.993488,24.929218,18.274871826171875,18.46300506591797
item2595,27.146217,27.684216,21.74781036376953,22.424026489257812
item2596,15.30852,15.169327,12.950852394104004,13.197234153747559
item2597,23.096691,24.588055,16.680728912353516,18.985767364501953
item2598,23.422716,22.303905,20.845417022705078,20.029382705688477
item2599,30.532093,31.243402,22.462549209594727,23.632564544677734
item259,25.365456,25.732145,20.978778839111328,21.427310943603516
item25,28.050055,28.557064,20.865636825561523,21.635313034057617
item2600,26.893965,26.864693,21.045772552490234,21.12006187438965
item2601,23.25177,23.473211,17.251100540161133,17.832496643066406
item2602,26.701618,28.396454,20.325172424316406,22.30801773071289
item2603,18.019196,20.512703,15.184779167175293,17.995983123779297
item2604,19.695217,20.211946,14.597347259521484,15.465821266174316
item2605,26.984901,27.075258,21.23089599609375,21.584108352661133
item2606,28.432074,28.634336,20.920501708984375,21.483413696289062
item2607,22.734695,22.734457,18.310007095336914,18.52700424194336
item2608,21.076935,21.874355,15.093522071838379,16.21717071533203
item2609,27.954235,27.161171,21.495521545410156,21.034038543701172
item260,19.46309,20.609562,15.842744827270508,17.16454315185547
item2610,27.571377,27.752687,21.74382781982422,22.484115600585938
item2611,25.19948,28.410894,16.90556526184082,20.7945556640625
item2612,23.883705,24.38974,18.33247184753418,18.96619415283203
item2613,26.590214,26.68189,18.410804748535156,18.735748291015625
item2614,20.188591,21.591154,14.185855865478516,16.68660545349121
item2615,26.407776,27.08964,19.929447174072266,20.744203567504883
item2616,25.747108,26.287624,18.661033630371094,19.546707153320312
item2617,29.776474,29.286226,21.61771583557129,21.464847564697266
item2618,21.23698,21.896317,17.740238189697266,19.498920440673828
item2619,23.680298,23.979448,19.11959457397461,19.644079208374023
item261,22.332758,23.020315,17.226520538330078,18.2198543548584
item2620,19.025848,20.889963,14.599857330322266,17.421031951904297
item2621,22.660492,23.255686,18.045269012451172,18.864601135253906
item2622,27.236988,28.191778,21.090065002441406,22.224140167236328
item2623,26.654507,28.533167,21.210987091064453,23.66488265991211
item2624,24.98733,24.96224,20.062549591064453,20.26506233215332
item2625,20.8372,20.99626,16.89596176147461,17.373249053955078
item2626,24.569298,24.089405,20.42815589904785,20.122753143310547
item2627,23.77621,24.513714,19.00524139404297,19.899349212646484
item2628,28.47573,27.90672,20.768281936645508,20.517059326171875
item2629,28.26717,27.870508,21.538311004638672,21.297563552856445
item262,22.434502,22.513536,16.967239379882812,17.1610107421875
item2630,23.611422,24.110762,18.867677688598633,19.678695678710938
item2631,26.592888,28.403189,19.860088348388672,21.948396682739258
item2632,25.46674,25.625862,18.611541748046875,18.962236404418945
item2633,28.866543,26.686821,21.346227645874023,19.594425201416016
item2634,20.296417,20.578466,15.731118202209473,16.21073341369629
item2635,25.925087,25.067465,21.62053680419922,20.932781219482422
item2636,20.889128,21.833403,17.43836784362793,18.97064971923828
item2637,27.149006,26.55717,20.585086822509766,20.23223114013672
item2638,27.364588,27.17605,20.455772399902344,20.58048439025879
item2639,29.415325,29.057335,21.32315444946289,21.11715316772461
item263,28.760317,29.10605,21.671070098876953,22.163806915283203
item2640,31.043663,30.760754,21.503496170043945,21.82973289489746
item2641,24.632366,24.607578,18.894580841064453,19.02408218383789
item2642,17.492952,17.879976,14.870498657226562,15.528273582458496
item2643,19.089363,19.462793,15.311888694763184,16.05051612854004
item2644,25.057472,24.69867,21.046409606933594,20.912431716918945
item2645,21.667377,23.19745,19.002464294433594,21.020902633666992
item2646,21.001204,20.188454,16.702299118041992,16.474008560180664
item2647,23.387016,23.956638,17.425792694091797,18.109867095947266
item2648,19.922777,19.52277,16.556795120239258,16.551143646240234
item2649,18.421755,17.994268,13.839632034301758,13.611021041870117
item264,22.79496,24.208344,18.223777770996094,19.905519485473633
item2650,25.150085,24.864973,21.30605697631836,21.11985206604004
item2651,25.799347,25.972664,18.49810791015625,18.997329711914062
item2652,18.419472,20.479149,15.110453605651855,17.526090621948242
item2653,20.095842,20.656132,16.19488525390625,17.024351119995117
item2654,26.490349,26.036003,21.227401733398438,21.03898048400879
item2655,21.276957,22.795784,15.629671096801758,17.980106353759766
item2656,24.727566,24.969479,17.157148361206055,17.766773223876953
item2657,27.176672,30.462276,20.599395751953125,24.38111686706543
item2658,22.10492,22.01226,17.37676239013672,17.61740493774414
item2659,24.568954,24.54406,19.104171752929688,19.14832878112793
item265,19.788734,20.447527,15.629948616027832,16.763158798217773
item2660,24.958189,25.294197,21.391529083251953,22.417051315307617
item2661,22.199831,23.774225,15.558749198913574,17.71449851989746
item2662,19.453587,21.286816,15.951986312866211,18.206180572509766
item2663,26.567244,27.544287,17.621417999267578,19.13776397705078
item2664,26.024918,25.375484,21.19766616821289,20.80499267578125
item2665,20.452892,19.537067,16.193904876708984,15.59963607788086
item2666,24.271465,26.16661,18.876237869262695,21.161590576171875
item2667,29.888393,31.578938,22.39857292175293,24.643386840820312
item2668,26.166704,25.613308,20.64788055419922,20.44657325744629
item2669,25.898705,25.245142,19.809608459472656,19.489242553710938
item266,23.448792,23.302076,19.475873947143555,19.687097549438477
item2670,28.464727,29.130232,18.97842025756836,19.783042907714844
item2671,21.579924,21.986618,15.748204231262207,16.447208404541016
item2672,25.600643,25.102448,21.01910400390625,20.810382843017578
item2673,24.582405,25.078949,19.517642974853516,20.425399780273438
item2674,27.749035,27.461115,20.169559478759766,20.12227439880371
item2675,28.952076,30.503117,21.54674530029297,23.4520320892334
item2676,24.23148,24.993946,18.274023056030273,19.55579948425293
item2677,24.199692,24.56017,16.89420509338379,17.51663589477539
item2678,20.466232,20.355513,15.719547271728516,15.78032112121582
item2679,25.510765,26.436312,17.564268112182617,18.932205200195312
item267,24.930702,25.534157,17.747398376464844,18.649192810058594
item2680,10.534278,11.42607,8.841143608093262,10.859563827514648
item2681,27.178257,28.056814,20.425901412963867,21.559789657592773
item2682,22.544281,23.355093,18.06245231628418,19.225858688354492
item2683,25.781586,27.148752,18.622995376586914,20.435945510864258
item2684,13.359284,14.910427,11.477434158325195,13.794198989868164
item2685,18.780445,19.995016,13.714645385742188,15.361160278320312
item2686,20.536327,19.136894,14.695161819458008,13.582498550415039
item2687,23.404516,23.268383,18.631935119628906,18.625484466552734
item2688,21.155472,21.825663,16.899272918701172,17.77277946472168
item2689,22.65224,22.646284,16.13547706604004,16.323305130004883
item268,25.687508,25.677113,20.22857093811035,20.57807731628418
item2690,25.127724,24.908213,20.973125457763672,21.160341262817383
item2691,26.783678,29.046314,20.01148223876953,22.51933479309082
item2692,22.220695,21.23719,17.900083541870117,17.38530731201172
item2693,29.68923,29.881735,21.448078155517578,21.933528900146484
item2694,13.182611,15.82979,10.711669921875,13.850610733032227
item2695,31.132061,30.918089,22.537006378173828,22.864593505859375
item2696,25.697624,26.340067,20.16822624206543,21.03763198852539
item2697,13.124254,14.11027,10.673210144042969,12.019370079040527
item2698,28.960669,31.81106,20.955825805664062,24.280338287353516
item2699,26.616045,27.076008,20.719951629638672,21.29254722595215
item269,26.628218,26.228731,18.131248474121094,18.030000686645508
item26,27.606197,25.627207,17.72284698486328,16.81308937072754
item2700,26.855824,27.389492,20.338001251220703,21.335765838623047
item2701,23.52592,25.295313,17.88945770263672,20.02859878540039
item2702,29.249132,29.460827,20.43152618408203,20.886789321899414
item2703,16.823893,17.449837,14.22730827331543,15.22696304321289
item2704,28.150478,28.273783,20.386489868164062,20.829240798950195
item2705,23.761963,23.801567,19.244199752807617,19.654619216918945
item2706,24.317118,24.660862,16.71695327758789,17.604337692260742
item2707,24.772963,25.935795,17.95382308959961,19.421735763549805
item2708,21.698013,22.450539,16.985057830810547,17.876977920532227
item2709,16.51603,21.284431,12.80036735534668,17.812183380126953
item270,23.058357,23.336254,17.768070220947266,18.26311683654785
item2710,18.551414,19.9677,16.4998779296875,18.0882568359375
item2711,19.736462,18.63819,17.213871002197266,16.488407135009766
item2712,16.880556,16.378508,12.687685012817383,12.529908180236816
item2713,20.014881,20.67241,15.458053588867188,16.6578369140625
item2714,24.272785,24.840973,19.120206832885742,19.864540100097656
item2715,18.953222,19.848007,16.261917114257812,17.645978927612305
item2716,23.802385,23.947874,18.396034240722656,18.69515609741211
item2717,19.851906,21.884176,14.257625579833984,16.865734100341797
item2718,27.482594,27.435667,19.54340362548828,19.790380477905273
item2719,26.066284,26.333895,20.66387176513672,21.081083297729492
item271,21.062435,21.571304,16.957998275756836,17.67802619934082
item2720,23.69414,26.230364,19.03069305419922,22.271648406982422
item2721,28.311626,28.04891,21.177021026611328,20.997798919677734
item2722,18.804218,18.967682,15.373205184936523,15.698976516723633
item2723,27.44273,28.064905,20.90304946899414,21.850421905517578
item2724,17.727615,16.05835,13.70119857788086,12.289140701293945
item2725,30.275192,30.265757,21.650447845458984,21.825946807861328
item2726,25.092716,25.985975,18.601213455200195,19.862041473388672
item2727,21.54849,22.222395,17.792781829833984,18.57073974609375
item2728,16.728052,17.363003,12.711387634277344,13.537222862243652
item2729,18.667107,19.203846,14.014013290405273,15.231786727905273
item272,20.15495,19.864132,14.783496856689453,15.171895027160645
item2730,24.14167,21.130152,21.228614807128906,19.806211471557617
item2731,24.61898,23.137732,18.842578887939453,18.094738006591797
item2732,27.640554,27.2778,21.763002395629883,21.825456619262695
item2733,26.014194,25.881512,20.348121643066406,20.434911727905273
item2734,23.934036,24.829649,18.927921295166016,20.029870986938477
item2735,23.96488,25.185034,17.242843627929688,18.679733276367188
item2736,19.126339,18.608555,15.859169006347656,15.50049877166748
item2737,23.82434,23.98604,16.825992584228516,17.38311767578125
item2738,24.225933,24.988604,19.30385971069336,20.50025177001953
item2739,25.576298,24.33387,21.939926147460938,21.409711837768555
item273,14.119961,14.579623,10.948466300964355,11.729049682617188
item2740,19.608961,20.285982,15.69925594329834,17.012285232543945
item2741,25.46248,26.716848,19.894811630249023,21.609210968017578
item2742,26.936638,26.692083,18.63534927368164,18.497745513916016
item2743,13.961237,14.379136,11.423955917358398,12.344566345214844
item2744,19.081814,20.876177,15.123713493347168,17.328720092773438
